id,budget,runtime,revenue,release_month,release_day,release_year,release_dayofweek,release_quarter,high_budget_adjacency,is_collection,has_homepage,original_title_letter_count,original_title_word_count,overview_word_count,num_genres,genres_popularity,num_keywords,keywords_popularity,num_prod_companies,prod_companies_popularity,num_producers,producers_popularity,num_crew,num_director,director_popularity,num_prod_countries,prod_countries_popularity,language,num_spoken_lang,num_cast,num_females,is_lead_female,cast_popularity,top5_popularity,inflation_budget,scaled_budget,budget_num_cast_ratio,budget_runtime_ratio
1626,45000000,105,73762516,8,22,2008,4,3,0,0,0,10,2,63,3,498.3333333,10,17.5,6,34,6,1.157894737,57,1,0.561403509,3,728,0,1,13,2,0,5.230769231,8.6,53910000,17.62217307,3461538.462,428571.4286
1629,1800000,104,41158757,10,9,1971,5,4,0,0,1,21,3,25,3,540.3333333,11,3.363636364,3,41,2,0.121212121,33,1,0.121212121,1,1790,0,2,20,1,0,2.15,5.2,3355200,14.40329778,90000,17307.69231
1631,260000000,149,604942143,6,21,2017,2,2,1,0,0,29,4,37,4,467.75,2,5.5,4,33.5,7,2.31372549,51,1,0.862745098,1,1790,0,1,110,14,0,2.854545455,11.2,269360000,19.37619219,2363636.364,1744966.443
1632,15000000,107,34533783,2,8,2008,4,1,2,1,0,9,2,42,3,731.6666667,6,0,5,5.4,5,0.72,25,1,0.08,2,1027,0,1,24,6,0,3.541666667,8,17970000,16.52356083,625000,140186.9159
1633,3000000,73,19010585,12,29,2010,2,4,1,0,0,33,5,102,4,354.75,0,0,0,0,0,0,2,1,0.5,1,34,11,1,5,0,0,2,2,3486000,14.91412318,600000,41095.89041
1634,30000000,84,133949270,7,17,1999,5,3,2,0,0,25,3,61,5,225.2,6,3.333333333,7,0,5,0.454545455,11,2,0.363636364,2,911.5,12,2,8,4,1,1.375,1.6,40800000,17.21670797,3750000,357142.8571
1635,7000000,119,200182160,6,15,1979,4,2,0,0,1,8,2,68,1,1089,14,14.42857143,1,38,2,0.777777778,18,1,0.444444444,1,1790,0,1,14,2,0,5,8,12040000,15.76142085,500000,58823.52941
1636,30000000,101,13273595,1,15,1993,4,1,0,1,0,16,3,26,3,708.6666667,8,34.5,1,63,2,0.566666667,30,1,0.2,2,960,0,1,11,4,1,6.727272727,9.8,44040000,17.21670797,2727272.727,297029.703
1638,25000000,92,4152230,4,30,1999,4,2,0,1,1,10,2,49,3,536,9,4.888888889,3,16.66666667,3,0.615384615,13,1,0.153846154,1,1790,0,1,25,6,0,2.8,5,34000000,17.03438642,1000000,271739.1304
1640,17000000,101,78247647,4,28,1989,4,2,0,0,1,3,1,82,3,572.6666667,11,8.181818182,2,78.5,3,0.3125,48,1,0.020833333,1,1790,0,1,31,3,0,2.35483871,4.2,26180000,16.64872396,548387.0968,168316.8317
1641,4600000,186,25000000,7,12,2013,4,3,0,1,1,18,3,37,3,602,14,12.35714286,1,0,1,0.095238095,21,1,0.047619048,1,68,1,1,15,2,0,1.866666667,1.8,5096800,15.34156708,306666.6667,24731.1828
1642,4500000,86,1261000,6,5,1986,3,2,0,1,1,11,2,35,3,227,3,3.666666667,2,0,3,0.216216216,37,1,0.108108108,1,1790,0,1,9,4,0,1.333333333,1.6,7173000,15.31958818,500000,52325.5814
1643,110000000,119,333011068,12,11,1997,3,4,0,0,0,19,3,38,3,540.6666667,17,7.352941176,1,14,2,1,20,1,0.15,2,1027,0,5,34,6,0,3.970588235,6,153560000,18.51599093,3235294.118,924369.7479
1644,61000000,132,311256926,9,9,2015,2,3,1,0,0,30,5,57,1,612,19,14.73684211,3,5.333333333,9,0.333333333,99,1,0.02020202,1,1790,0,1,37,8,0,2.810810811,3.8,65392000,17.92638444,1648648.649,462121.2121
1645,1000000,129,34522221,9,30,2011,4,3,1,1,0,10,1,129,1,1089,2,11.5,5,8,0,0,3,1,1.333333333,1,1790,0,1,16,2,0,1.0625,1.2,1144000,13.81551156,62500,7751.937984
1647,20000000,104,35739755,7,28,1993,2,3,0,1,1,25,5,53,1,731,10,5.4,3,41,2,0.24,75,1,0.12,2,969,0,1,17,2,0,3.882352941,5.6,29360000,16.81124288,1176470.588,192307.6923
1648,15000000,100,78054825,8,6,2011,5,3,3,1,0,5,1,25,4,677.5,14,14.85714286,6,0,5,0.369863014,73,1,0.02739726,1,1790,0,1,25,5,0,3.12,6.6,17160000,16.52356083,600000,150000
1649,500000,95,10300,6,6,1997,4,2,1,1,1,7,1,115,2,732,1,99,0,0,0,0,1,1,1,0,0,0,0,37,0,0,1.027027027,1.2,698000,13.12236538,13513.51351,5263.157895
1650,7000000,106,2697930,9,16,2005,4,3,0,1,0,25,3,53,2,910,11,1.545454545,4,0,6,0.625,24,1,0.083333333,1,1790,0,3,14,0,0,1.714285714,3,8764000,15.76142085,500000,66037.73585
1651,1400000,138,63463,11,9,1950,2,4,0,1,1,13,3,71,1,1089,21,4.619047619,1,123,1,0.2,25,1,0.16,1,1790,0,2,21,11,1,2.19047619,2,3138800,14.15198351,66666.66667,10144.92754
1653,5000000,100,4710749,2,4,1998,2,1,0,1,1,24,4,53,2,910,4,5.75,2,5.5,0,0,2,1,2,1,1790,0,1,6,3,1,8.666666667,7.2,6890000,15.42494867,833333.3333,50000
1654,20000000,98,11341016,4,16,2004,4,2,2,1,1,16,3,65,3,392,3,8.666666667,4,48.25,0,0.1,10,1,0.3,1,1790,0,1,14,4,1,3.571428571,5.6,25400000,16.81124288,1428571.429,204081.6327
1656,22000000,121,12000000,6,24,1977,4,2,0,1,1,8,1,67,3,540.6666667,13,1.923076923,3,97,1,0.222222222,9,1,0.888888889,1,1790,0,4,14,0,0,2.142857143,2,38632000,16.90655306,1571428.571,181818.1818
1657,18000000,141,62000000,8,9,2013,4,3,3,1,0,15,2,63,3,582,10,0.6,2,0,3,0.882352941,17,1,0.117647059,1,68,1,2,11,3,0,2.272727273,3.4,19944000,16.70588237,1636363.636,127659.5745
1658,12500000,100,49002684,2,14,2014,4,1,1,1,1,16,3,38,2,567,1,117,3,0,3,1,5,1,1,1,1790,0,1,12,5,0,3.5,4.8,13625000,16.34123928,1041666.667,125000
1660,20000000,93,8178569,11,12,1982,4,4,0,1,1,17,4,22,2,438.5,13,26.69230769,2,34.5,2,0.666666667,15,1,0.4,1,1790,0,2,27,5,0,2,4.2,33320000,16.81124288,740740.7407,215053.7634
1661,4000000,136,13275000,7,7,1959,0,3,0,1,1,18,3,14,2,408,10,6.3,1,63,2,0.542857143,35,1,0.457142857,1,1790,0,1,90,10,0,1.788888889,3.8,8320000,15.20180517,44444.44444,29411.76471
1662,14000000,126,35856053,12,20,1981,6,4,0,1,1,4,1,21,1,1089,10,1.3,1,123,2,0.357142857,14,1,0.214285714,1,1790,3,1,16,0,0,3.625,7.4,23576000,16.45456796,875000,111111.1111
1663,360000,113,36000000,8,18,1967,3,3,0,0,1,15,3,13,2,850.5,4,26,3,0,0,0,2,1,0.5,1,1790,0,1,11,1,0,1.454545455,1.8,696960,12.79386209,32727.27273,3185.840708
1664,25000000,94,15502112,7,19,1985,4,3,0,1,0,6,1,54,2,282.5,1,0,4,30.75,2,3.272727273,11,1,0.636363636,2,1027,0,2,17,2,0,3.176470588,5.8,40300000,17.03438642,1470588.235,265957.4468
1665,48000000,93,90383208,10,19,2000,3,4,2,1,1,9,1,60,3,441,6,5.333333333,3,50.66666667,5,0.631578947,19,1,0.789473684,1,1790,0,3,11,3,1,3.727272727,4.4,64416000,17.68671159,4363636.364,516129.0323
1666,16400000,129,235860116,6,2,1989,4,2,0,1,1,18,3,34,1,1089,8,8.625,2,25.5,3,0.545454545,11,1,0.454545455,1,1790,0,1,15,2,0,3.733333333,6.8,25256000,16.61279195,1093333.333,127131.7829
1667,18000000,127,5887457,9,27,1994,1,3,0,1,1,7,2,29,3,641.6666667,23,3.826086957,1,51,4,0.519230769,52,1,0.326923077,1,1790,0,1,68,10,0,2.661764706,7.2,26100000,16.70588237,264705.8824,141732.2835
1669,700000,171,7830611,9,12,1994,0,3,0,1,1,11,2,52,1,20,11,18.90909091,2,0,0,0,3,1,1.333333333,1,1790,0,1,3,0,0,2,1.2,1015000,13.45883704,233333.3333,4093.567251
1670,2000000,89,58510,9,12,2012,2,3,1,1,1,10,1,16,2,438.5,4,8,4,0,3,1.777777778,9,1,0.666666667,2,895,8,2,15,6,0,1.466666667,1.4,2252000,14.50865824,133333.3333,22471.91011
1671,20000000,116,24145613,10,1,2010,4,4,0,1,0,9,3,33,3,504.6666667,9,7.222222222,4,0,11,1.523809524,21,1,0.19047619,2,1027,0,1,24,4,0,3.166666667,8.4,23240000,16.81124288,833333.3333,172413.7931
1672,15000000,101,24769466,5,3,1996,4,2,0,1,1,9,2,31,4,538.75,14,7.357142857,1,83,1,0.714285714,7,1,0.857142857,1,1790,0,1,15,9,1,2.733333333,2.8,21210000,16.52356083,1000000,148514.8515
1673,10000000,100,66821036,11,11,2010,3,4,1,1,1,7,1,52,1,249,10,21.7,5,9.4,10,1.954545455,22,2,0.409090909,1,1790,0,1,13,4,0,1.769230769,2.8,11620000,16.11809575,769230.7692,100000
1674,185000000,152,1004558444,7,16,2008,2,3,0,0,0,15,3,67,4,677.5,19,8.315789474,5,38,8,0.728395062,81,1,0.172839506,2,1027,0,2,134,8,0,2.373134328,13.6,221630000,19.03586639,1380597.015,1217105.263
1675,28000000,90,77516304,10,5,2001,4,4,2,1,1,11,1,53,2,567,6,3.333333333,3,11.66666667,3,0.333333333,27,1,0.111111111,1,1790,0,1,19,7,0,4,8.8,37072000,17.1477151,1473684.211,311111.1111
1676,20000000,94,7237794,9,12,1989,1,3,0,1,1,15,2,48,2,732,11,8.090909091,3,0,1,0.576923077,26,1,0.230769231,1,1790,0,2,10,2,0,8.5,12.4,30800000,16.81124288,2000000,212765.9574
1677,1900000,104,2070806,8,17,2000,3,3,0,1,1,12,3,33,3,741,1,18,3,16.66666667,0,0,3,1,0.333333333,1,5,15,1,4,1,1,1,0.8,2549800,14.45736497,475000,18269.23077
1678,25000000,120,24902723,8,6,2015,3,3,1,1,1,6,2,24,2,597,6,25,4,2.5,8,0.961538462,26,1,0.038461538,2,895,0,2,26,4,0,3.346153846,7,26800000,17.03438642,961538.4615,208333.3333
1679,8500000,107,770706,1,2,2014,3,1,1,1,0,16,3,33,3,509,3,28.66666667,7,0,3,0.106382979,47,1,0.063829787,4,552,0,1,13,4,0,6.153846154,7.8,9265000,15.95557684,653846.1538,79439.25234
1680,60000,81,248000000,7,14,1999,2,3,1,0,0,23,4,25,2,212.5,13,4.230769231,2,0,4,0.142857143,28,2,0.214285714,1,1790,0,1,10,1,0,1.1,1.2,81600,11.00211651,6000,740.7407407
1681,180000,89,900000,8,1,1997,4,3,1,1,0,13,2,36,3,674.6666667,3,7.666666667,1,0,0,0,2,1,1,1,0,24,1,3,0,0,1,0.6,251280,12.10071769,60000,2022.47191
1682,16000000,127,81452156,12,22,1995,4,4,2,1,1,17,3,45,3,741,5,26.6,1,123,5,1.6,10,1,0.1,1,1790,0,1,10,4,1,6.7,6.8,22912000,16.58809934,1600000,125984.252
1683,11000000,81,13276953,1,24,2001,2,1,0,1,1,13,3,73,2,553,15,21.2,1,69,0,0,2,1,0.5,1,1790,0,1,12,8,1,3.75,4,14564000,16.21340592,916666.6667,135802.4691
1685,2153912,83,4864560,2,27,2014,3,1,2,1,1,15,3,16,2,490,3,2.333333333,1,0,1,0.142857143,7,1,0.142857143,1,34,11,1,6,2,0,1.666666667,1.8,2347764.08,14.58279675,358985.3333,25950.74699
1686,60000000,124,159330280,11,14,1997,4,4,4,1,1,10,2,46,4,499.25,3,17.33333333,9,17.44444444,8,0.434782609,92,1,0.02173913,1,1790,0,2,50,5,0,3.12,12.6,83760000,17.90985514,1200000,483870.9677
1687,3000000,133,9012000,8,26,1948,2,3,0,1,1,9,2,16,1,31,8,10,3,12.66666667,2,0.444444444,9,2,0.333333333,1,1790,0,4,15,1,0,2.533333333,2.6,6834000,14.91412318,200000,22556.39098
1689,41000000,105,91636986,3,20,2009,4,1,3,1,0,15,4,56,1,731,3,40.66666667,3,0,7,0.487804878,82,1,0.146341463,1,1790,0,1,46,14,0,3.173913043,8.8,48380000,17.52908265,891304.3478,390476.1905
1692,7000000,98,60611975,4,5,1996,4,2,0,1,0,5,1,96,3,699.3333333,13,18.30769231,2,17,1,1,12,1,0.75,1,1790,0,1,17,3,0,5.294117647,10.4,9898000,15.76142085,411764.7059,71428.57143
1693,20000000,98,2297493,7,31,1981,4,3,0,1,1,17,3,68,1,731,0,0,0,0,0,0,1,1,3,1,1790,0,1,15,2,0,2.533333333,3.8,33680000,16.81124288,1333333.333,204081.6327
1694,5000000,89,42000000,3,31,1996,6,1,0,1,0,10,2,24,4,428.5,5,8.6,3,0,4,0.285714286,14,1,0.285714286,3,716,0,1,16,3,0,2.3125,3,7070000,15.42494867,312500,56179.77528
1695,521873,127,1013926,6,24,2016,4,2,3,1,1,12,3,58,2,504.5,4,6.75,1,0,5,0.565217391,23,1,0.260869565,1,68,1,1,13,0,0,1.230769231,1.6,550054.142,13.16518146,40144.07692,4109.23622
1696,34000000,113,224511319,6,28,2017,2,2,2,1,1,11,2,23,2,493.5,9,8.111111111,5,12.6,7,0.306010929,183,1,0.021857923,2,1027,0,1,56,9,0,2.142857143,7.6,35224000,17.34187111,607142.8571,300884.9558
1699,50000000,124,120081841,12,22,2011,3,4,2,1,0,15,4,66,3,674.6666667,1,0,4,37.75,0,0.666666667,3,1,2,1,1790,0,1,15,6,0,5.6,8.6,57200000,17.72753358,3333333.333,403225.8065
1700,20000000,105,117760134,4,12,2007,3,2,1,1,0,9,1,70,3,635,2,15,4,40.25,6,2.388888889,18,1,0.444444444,1,1790,0,2,15,4,0,3.866666667,5.4,24320000,16.81124288,1333333.333,190476.1905
1704,3837625,103,3867000,10,19,2010,1,4,0,0,0,12,3,125,1,731,2,4,2,9,1,0.25,4,1,0.25,1,264,0,2,13,2,0,2.153846154,2.4,4459320.25,15.1603645,295201.9231,37258.49515
1705,42000000,100,89162162,3,11,2011,4,1,1,1,0,15,3,100,3,355.3333333,9,36.55555556,3,57,6,0.369565217,46,1,0.086956522,2,942,0,1,22,5,1,3.227272727,6.8,48048000,17.5531802,1909090.909,420000
1708,20000000,101,17432163,1,17,2003,4,1,0,1,1,11,3,87,2,567,11,11.09090909,2,31.5,2,0.909090909,11,1,0.090909091,1,1790,0,1,16,6,0,4.5625,5,25760000,16.81124288,1250000,198019.802
1709,120000000,121,48668907,12,17,2010,4,4,2,1,0,15,4,41,3,741,4,25,3,27.66666667,5,1.894736842,19,1,0.157894737,1,1790,0,1,16,6,1,6.125,10.2,139440000,18.60300231,7500000,991735.5372
1710,45000000,95,56070433,5,13,2005,4,2,3,1,1,19,3,48,3,446,5,20,1,157,5,1,27,1,0.185185185,1,1790,0,2,20,4,0,3.65,7.8,56340000,17.62217307,2250000,473684.2105
1711,15000000,130,42724017,12,15,1986,0,4,0,1,1,16,2,26,4,628.5,6,0.833333333,2,0,2,1.25,16,1,1.125,1,1790,0,2,41,8,0,1.731707317,3.4,23910000,16.52356083,365853.6585,115384.6154
1712,1000000,87,9318,9,12,2014,4,3,0,1,1,9,1,23,1,243,6,18.66666667,1,0,3,0.363636364,11,1,0.181818182,1,1790,0,1,4,1,1,1.5,1.2,1090000,13.81551156,250000,11494.25287
1713,50000000,99,8342132,9,24,2005,5,3,0,1,1,4,1,78,3,635,6,5.833333333,3,21.66666667,5,3.363636364,11,1,0.363636364,1,1790,0,1,14,7,0,5.785714286,8.6,62600000,17.72753358,3571428.571,505050.5051
1714,46000000,115,101191884,1,31,2003,4,1,0,1,1,11,2,27,2,623,3,19.33333333,1,0,5,0.692307692,78,1,0.076923077,1,1790,0,3,44,7,0,1.977272727,7.2,59248000,17.64415198,1045454.545,400000
1715,5000000,80,2091037,12,10,1982,4,4,0,1,1,22,4,43,2,375.5,3,4.333333333,1,134,0,0,4,2,0.5,1,1790,0,1,5,1,0,7.2,7.2,8330000,15.42494867,1000000,62500
1716,152000000,140,369907963,7,11,2017,1,3,0,0,0,30,7,79,3,473.3333333,4,40,1,0,0,0,9,1,0.444444444,2,942,0,1,20,4,0,4,7.8,157472000,18.83939109,7600000,1085714.286
1718,120000000,102,242688965,1,30,2014,3,1,0,0,0,7,1,126,2,430.5,7,37.57142857,3,48.66666667,4,1.666666667,27,1,0.074074074,2,942,0,1,16,4,0,5.375,6.4,130800000,18.60300231,7500000,1176470.588
1719,3347850,108,1248748,4,1,2011,4,2,0,1,1,15,4,17,1,731,2,5.5,2,0,3,0.085714286,35,3,0.085714286,1,42,4,1,80,4,0,1.0625,1.6,3829940.4,15.02382921,41848.125,30998.61111
1720,4437508,155,2804874,9,14,2012,4,3,1,1,0,6,1,49,3,741,1,0,1,0,2,1.857142857,7,1,0.285714286,1,68,1,1,4,2,1,2.25,1.8,4996634.008,15.30560374,1109377,28629.08387
1721,17500000,117,85313124,6,21,1985,4,2,0,0,1,6,1,71,3,689.6666667,20,2.1,3,41,3,0.684210526,38,1,0.263157895,1,1790,0,1,41,7,0,2,2.8,28210000,16.6777115,426829.2683,149572.6496
1722,94000000,116,54744738,4,27,2001,4,2,0,1,1,6,1,97,1,612,5,4.8,4,5,2,1.111111111,9,1,2.222222222,3,644,0,3,17,4,0,3.764705882,6.6,124456000,18.35880535,5529411.765,810344.8276
1723,40000000,93,51070807,1,13,2011,3,1,2,0,0,12,2,57,3,540.3333333,14,11.92857143,5,3.2,3,0.285714286,21,1,0.142857143,1,1790,0,1,17,4,0,5,10,45760000,17.50439004,2352941.176,430107.5269
1724,120000000,100,167977596,8,5,2015,2,3,0,1,0,14,2,42,3,412.3333333,11,8.818181818,7,19.85714286,6,0.512605042,119,1,0.025210084,1,1790,0,1,28,4,0,3.357142857,6.6,128640000,18.60300231,4285714.286,1200000
1726,45000000,95,124914842,7,2,2003,2,3,2,0,1,37,7,68,1,731,5,8,3,21,3,2.25,8,1,0.25,1,1790,0,1,31,13,1,4.064516129,5.6,57960000,17.62217307,1451612.903,473684.2105
1727,14000000,91,39673161,4,12,1991,4,2,0,1,1,15,3,30,3,540.3333333,2,14,3,57,0,0,2,1,0.5,1,1790,0,3,17,5,0,3.823529412,3,21056000,16.45456796,823529.4118,153846.1538
1728,8000000,92,10848783,9,3,2009,3,3,0,1,0,7,1,81,1,731,10,25.1,1,35,2,0.5,8,1,0.5,1,1790,0,1,25,6,0,5.72,13,9440000,15.89495222,320000,86956.52174
1729,10000000,102,3665069,9,10,2011,5,3,1,1,0,10,2,36,3,699.3333333,15,8.066666667,4,0,5,0.5,22,1,0.181818182,1,1790,0,1,13,3,0,4.076923077,7.6,11440000,16.11809575,769230.7692,98039.21569
1730,5200000,163,13000000,8,22,1998,5,3,0,1,1,6,2,20,2,746,11,12.90909091,2,0,2,0.777777778,18,1,0.777777778,1,68,1,3,21,5,0,1.476190476,2.4,7165600,15.46416938,247619.0476,31901.84049
1731,4000000,90,1440000,1,19,2017,3,1,0,1,1,11,2,37,4,570,5,3.8,4,0,0,0,4,1,0.25,2,14.5,8,1,10,2,0,1.2,1.4,4144000,15.20180517,400000,44444.44444
1732,3900000,199,4900000,2,18,2000,4,1,0,1,1,7,2,36,2,549.5,9,10.33333333,1,0,2,0.5,18,1,0.444444444,1,68,6,2,23,4,0,1.869565217,2.8,5233800,15.17648737,169565.2174,19597.98995
1733,5500000,140,47000000,9,13,2013,4,3,0,0,1,11,2,84,3,741,0,0,1,0,0,0,1,1,1,1,68,1,1,10,2,0,1.2,1,6094000,15.52025883,550000,39285.71429
1734,25000000,105,34100000,4,9,2010,4,2,0,1,0,47,5,28,4,339.75,9,11,3,3.666666667,2,4.625,8,1,1.875,1,148,3,1,38,4,1,1.315789474,1.8,29050000,17.03438642,657894.7368,238095.2381
1735,40000000,118,244527583,5,25,1990,4,2,1,0,0,27,6,63,4,390,20,7.45,3,58.33333333,5,3.541666667,24,1,1.166666667,1,1790,0,1,54,4,0,2.185185185,5.8,60880000,17.50439004,740740.7407,338983.0508
1736,63000000,127,920100000,6,11,1993,4,2,1,0,0,13,2,55,2,312.5,12,3.166666667,2,87.5,2,0.330508475,118,1,0.101694915,1,1790,0,2,27,2,0,3.296296296,4.2,92484000,17.9586453,2333333.333,496062.9921
1737,5000000,121,23507567,4,1,2016,4,2,0,0,0,16,4,33,1,1089,1,5,1,0,0,0,9,1,0.111111111,1,1790,0,1,10,4,1,2.4,2.2,5270000,15.42494867,500000,41322.31405
1738,2000000,90,120620,9,12,2004,6,3,0,1,1,23,5,45,3,630,9,5.444444444,0,0,5,0.5,10,1,0.3,2,179,0,1,11,2,0,1.909090909,2.2,2540000,14.50865824,181818.1818,22222.22222
1740,38000000,98,122417389,12,19,1997,4,4,1,1,1,9,1,45,2,467.5,5,7,1,0,3,1.222222222,9,1,0.555555556,1,1790,0,1,24,5,0,3.083333333,4.4,53048000,17.45309674,1583333.333,387755.102
1742,15000000,111,163169,5,11,2001,4,2,3,1,1,4,1,67,4,417.75,17,14.29411765,1,0,5,0.424242424,33,1,0.090909091,2,900.5,0,1,13,2,0,5.076923077,5.8,19860000,16.52356083,1153846.154,135135.1351
1743,30000000,105,25480490,8,22,1997,4,3,0,0,1,5,1,69,3,355.3333333,14,5.071428571,2,27,3,1.24,25,1,0.24,1,1790,0,2,16,2,1,3.9375,4.6,41880000,17.21670797,1875000,285714.2857
1744,48000000,104,20915465,5,28,1993,4,2,0,1,1,17,3,34,4,375,7,24.71428571,5,3.8,2,0.636363636,11,2,0.363636364,2,1027,0,1,10,2,0,6.8,8.2,70464000,17.68671159,4800000,461538.4615
1745,50000000,141,83719388,10,8,2014,2,4,4,1,0,9,2,25,1,1089,3,19.33333333,4,51.75,7,1.333333333,39,1,0.307692308,1,1790,0,1,16,4,0,6.875,10.6,54500000,17.72753358,3125000,354609.9291
1746,6400000,108,78371200,10,26,1984,4,4,0,0,0,14,2,54,3,498.3333333,12,11.91666667,5,3.4,3,0.648148148,54,1,0.111111111,2,1027,0,1,33,6,0,2.878787879,8,10432000,15.6718087,193939.3939,59259.25926
1747,750000,98,4000000,7,4,2005,0,3,2,1,1,18,3,28,2,646.5,0,0,0,0,0,0,5,1,0.2,1,1790,0,1,4,1,0,3.5,2.8,939000,13.52782982,187500,7653.061224
1748,9000000,84,18663238,8,11,2011,3,3,3,1,0,23,4,27,3,98,3,39,3,41,3,0.916666667,12,1,0.25,1,1790,0,1,19,9,1,2.578947368,3.8,10296000,16.01273525,473684.2105,107142.8571
1750,5000000,119,26144,5,13,2015,2,2,3,1,1,13,3,34,1,1089,1,105,2,6,2,0.25,8,1,0.25,1,148,3,1,9,3,0,1.333333333,1.4,5360000,15.42494867,555555.5556,42016.80672
1751,1000000,109,6933459,8,4,1993,2,3,0,1,1,2,1,52,3,741,11,26.90909091,2,0,4,0.909090909,11,1,0.545454545,2,895,9,2,8,0,0,1.75,1,1468000,13.81551156,125000,9174.311927
1752,17820000,94,14054361,1,28,2004,2,1,1,1,1,10,1,47,1,731,0,0,1,0,0,0.333333333,6,1,0.333333333,1,148,3,1,8,2,1,2,1.8,22631400,16.69583204,2227500,189574.4681
1753,50000000,99,16671505,7,1,1994,4,3,0,1,1,14,3,96,4,480.75,3,6.666666667,1,123,3,1.75,8,1,0.5,1,1790,0,3,8,3,0,4.625,5.2,72500000,17.72753358,6250000,505050.5051
1756,14000000,94,9216,8,24,2007,4,3,2,1,1,9,1,61,7,410.7142857,2,3,3,0,0,0,3,1,0.666666667,2,134.5,0,2,5,2,0,1.8,1.8,17024000,16.45456796,2800000,148936.1702
1758,1300000,135,639000,2,22,2006,2,1,0,1,0,9,2,24,1,1089,2,52.5,0,0,0,0,2,1,1,0,0,25,2,8,2,1,1.125,1.2,1604200,14.07787559,162500,9629.62963
1760,130000000,120,276572938,8,8,2012,2,3,0,0,0,17,3,19,2,623,18,1.722222222,5,40.8,4,0.254901961,102,1,0.098039216,1,1790,0,2,31,6,0,4.290322581,10.8,146380000,18.68304502,4193548.387,1083333.333
1761,290000,85,596000,4,7,1928,4,2,0,1,1,19,3,52,2,732.5,14,1.785714286,1,63,1,0.222222222,9,1,0.222222222,1,1790,0,0,10,1,0,1.6,1.8,765020,12.57763965,29000,3411.764706
1762,190000000,137,1506249360,4,1,2015,2,2,0,0,0,9,2,14,1,612,7,18.14285714,10,17.8,6,0.459183673,98,1,0.051020408,2,911.5,0,1,52,11,0,3.788461538,10.8,203680000,19.06253464,3653846.154,1386861.314
1763,2600000,93,119500000,2,7,1974,3,1,0,1,1,15,2,70,2,381,22,1.863636364,2,85.5,1,0.833333333,12,1,0.5,1,1790,0,3,25,3,0,2.32,3.4,4706000,14.77102239,104000,27956.98925
1764,250000,68,2500000,1,21,1921,3,1,0,1,1,7,2,76,2,910,14,2.071428571,2,0,1,1.25,12,1,1.25,1,1790,0,1,35,3,0,1.142857143,1.4,691000,12.4292202,7142.857143,3676.470588
1765,3000000,161,27200000,10,2,1957,1,4,0,1,1,28,6,59,3,425.3333333,8,5.75,2,25,1,0.363636364,11,1,0.181818182,2,1027,0,3,15,1,0,2,2.6,6348000,14.91412318,200000,18633.54037
1769,16000000,87,76514050,1,9,2009,4,1,1,1,0,10,2,13,3,353,0,0,4,11.75,3,1.352941176,17,1,0.705882353,1,1790,0,2,13,4,1,5.923076923,7.8,18880000,16.58809934,1230769.231,183908.046
1772,13400000,100,16700000,12,29,2010,2,4,1,1,0,18,3,84,3,659,0,0,0,0,0,0,2,1,1,0,0,0,1,15,2,0,3.2,5.6,15570800,16.41076534,893333.3333,134000
1773,65000000,104,262797249,12,15,1995,4,4,1,1,1,7,1,67,3,256.3333333,6,1.333333333,3,13.33333333,5,1.6875,16,1,0.1875,1,1790,0,2,26,6,0,2.923076923,7.4,93080000,17.98989784,2500000,625000
1775,35000000,122,74558115,10,19,2001,4,4,2,1,1,9,2,34,3,353,3,5.666666667,2,61.5,2,0.107692308,65,2,0.076923077,2,138.5,0,3,26,8,0,3.384615385,8.6,46340000,17.37085865,1346153.846,286885.2459
1776,5000000,97,9114264,9,23,2013,0,3,1,1,1,5,1,33,3,731.6666667,5,3.6,8,0,10,0.833333333,24,1,0.125,5,441.6,0,1,36,10,0,2.861111111,6.4,5540000,15.42494867,138888.8889,51546.39175
1777,1070000,95,570000,5,28,1998,3,2,2,1,1,13,2,124,4,303.5,0,0,2,0,3,0.416666667,12,1,0.25,1,0,0,1,5,2,0,1,1,1474460,13.88317014,214000,11263.15789
1778,3000000,89,13308,9,2,2002,0,3,0,0,1,10,1,14,4,453.25,1,99,4,8.75,3,0.888888889,9,1,0.666666667,1,1790,0,1,20,0,0,0,0,3918000,14.91412318,150000,33707.86517
1779,35000000,110,17508518,3,28,2014,4,1,3,1,1,8,1,57,4,677.5,2,0,5,0,5,0.38,50,1,0.2,1,1790,0,1,57,7,0,2.403508772,7,38150000,17.37085865,614035.0877,318181.8182
1780,14600000,101,70906973,2,11,1993,3,1,0,1,1,13,2,36,4,603,12,1.833333333,1,83,3,0.340909091,44,1,0.340909091,1,1790,0,3,30,7,0,3.3,7.4,21432800,16.49653216,486666.6667,144554.4554
1781,5000000,110,110000000,5,18,2000,3,2,1,1,1,12,2,51,3,630,6,1.166666667,6,10.16666667,6,1.058823529,17,1,0.117647059,2,206,0,1,17,5,0,2.529411765,4,6710000,15.42494867,294117.6471,45454.54545
1782,18000000,80,5602431,2,16,2010,1,1,0,1,0,15,1,24,2,598.5,1,72,5,6.8,4,0.092592593,54,1,0.055555556,2,206,3,3,2,0,0,1,0.4,20916000,16.70588237,9000000,225000
1783,6000000,105,1305195,10,19,2016,2,4,2,1,0,16,2,36,3,635,14,7.857142857,7,0,2,0.06,50,1,0.18,2,139,3,3,25,2,1,1.4,2.8,6324000,15.60727019,240000,57142.85714
